tileName,tileIndexX,tileIndexY,tileType,tileSize,tileScale,tileLayer,textureId,topTextureRectL,topTextureRectT,bottomTextureRectL,bottomTextureRectT
"Tile(3, 18)",3,18,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,80
"Tile(3, 19)",3,19,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,96
"Tile(3, 20)",3,20,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,112
"Tile(3, 21)",3,21,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,192
"Tile(3, 22)",3,22,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(3, 23)",3,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,16
"Tile(4, 0)",4,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,192
"Tile(4, 1)",4,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(4, 2)",4,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,16
"Tile(4, 3)",4,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,32
"Tile(4, 4)",4,4,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,48
"Tile(4, 5)",4,5,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,64
"Tile(4, 6)",4,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,80
"Tile(4, 7)",4,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,96
"Tile(4, 8)",4,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,112
"Tile(4, 9)",4,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,112
"Tile(4, 10)",4,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,96
"Tile(4, 11)",4,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,112
"Tile(4, 12)",4,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,112
"Tile(4, 13)",4,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,256
"Tile(4, 14)",4,14,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,272
"Tile(4, 15)",4,15,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,288
"Tile(4, 16)",4,16,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,304
"Tile(4, 17)",4,17,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,336
"Tile(4, 18)",4,18,1,16,4,0,graphics/editor/FireTileSet.png,0,0,80,272
"Tile(4, 19)",4,19,1,16,4,0,graphics/editor/FireTileSet.png,0,0,80,288
"Tile(4, 20)",4,20,1,16,4,0,graphics/editor/FireTileSet.png,0,0,80,304
"Tile(4, 21)",4,21,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,192
"Tile(4, 22)",4,22,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(4, 23)",4,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,16
"Tile(5, 0)",5,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,128,192
"Tile(5, 1)",5,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(5, 2)",5,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,16
"Tile(5, 3)",5,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,32
"Tile(5, 4)",5,4,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,48
"Tile(5, 5)",5,5,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,64
"Tile(5, 6)",5,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,80
"Tile(5, 7)",5,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,336,128
"Tile(5, 8)",5,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,336,144
"Tile(5, 9)",5,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,112
"Tile(5, 10)",5,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,128
"Tile(5, 11)",5,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,160
"Tile(5, 12)",5,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,160
"Tile(5, 13)",5,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,256
"Tile(5, 14)",5,14,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,272
"Tile(5, 15)",5,15,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,288
"Tile(5, 16)",5,16,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,304
"Tile(5, 17)",5,17,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,336
"Tile(5, 18)",5,18,1,16,4,0,graphics/editor/FireTileSet.png,0,0,80,224
"Tile(5, 19)",5,19,1,16,4,0,graphics/editor/FireTileSet.png,0,0,80,240
"Tile(5, 20)",5,20,1,16,4,0,graphics/editor/FireTileSet.png,0,0,80,224
"Tile(5, 21)",5,21,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,192
"Tile(5, 22)",5,22,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(5, 23)",5,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,16
"Tile(6, 0)",6,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,144,192
"Tile(6, 1)",6,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(6, 2)",6,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,16
"Tile(6, 3)",6,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,32
"Tile(6, 4)",6,4,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,48
"Tile(6, 5)",6,5,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,64
"Tile(6, 6)",6,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,80
"Tile(6, 7)",6,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,352,128
"Tile(6, 8)",6,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,352,144
"Tile(6, 9)",6,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,112
"Tile(6, 10)",6,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,128
"Tile(6, 11)",6,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,160
"Tile(6, 12)",6,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,160
"Tile(6, 13)",6,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,256
"Tile(6, 14)",6,14,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,272
"Tile(6, 15)",6,15,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,288
"Tile(6, 16)",6,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,0,208
"Tile(6, 17)",6,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,400,80
"Tile(6, 18)",6,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,400,96
"Tile(6, 19)",6,19,0,16,4,0,graphics/editor/FireTileSet.png,0,0,0,256
"Tile(6, 20)",6,20,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,272
"Tile(6, 21)",6,21,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,192
"Tile(6, 22)",6,22,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(6, 23)",6,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,16
"Tile(7, 0)",7,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,224,144
"Tile(7, 1)",7,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,64
"Tile(7, 2)",7,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,224,160
"Tile(7, 3)",7,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,32
"Tile(7, 4)",7,4,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,48
"Tile(7, 5)",7,5,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,64
"Tile(7, 6)",7,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,80
"Tile(7, 7)",7,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,96
"Tile(7, 8)",7,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,96
"Tile(7, 9)",7,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,368,128
"Tile(7, 10)",7,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,368,144
"Tile(7, 11)",7,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,160
"Tile(7, 12)",7,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,160
"Tile(7, 13)",7,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,256
"Tile(7, 14)",7,14,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,272
"Tile(7, 15)",7,15,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,288
"Tile(7, 16)",7,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,416,64
"Tile(7, 17)",7,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,416,80
"Tile(7, 18)",7,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,416,96
"Tile(7, 19)",7,19,0,16,4,0,graphics/editor/FireTileSet.png,0,0,416,112
"Tile(7, 20)",7,20,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,272
"Tile(7, 21)",7,21,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,192
"Tile(7, 22)",7,22,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(7, 23)",7,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,16
"Tile(8, 0)",8,0,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,144
"Tile(8, 1)",8,1,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,80
"Tile(8, 2)",8,2,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,112
"Tile(8, 3)",8,3,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,128
"Tile(8, 4)",8,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,144
"Tile(8, 5)",8,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,160
"Tile(8, 6)",8,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,96
"Tile(8, 7)",8,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,144,112
"Tile(8, 8)",8,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,96
"Tile(8, 9)",8,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,384,128
"Tile(8, 10)",8,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,384,144
"Tile(8, 11)",8,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,160
"Tile(8, 12)",8,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,160
"Tile(8, 13)",8,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,256
"Tile(8, 14)",8,14,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,272
"Tile(8, 15)",8,15,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,288
"Tile(8, 16)",8,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,432,64
"Tile(8, 17)",8,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,432,80
"Tile(8, 18)",8,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,432,96
"Tile(8, 19)",8,19,0,16,4,0,graphics/editor/FireTileSet.png,0,0,432,112
"Tile(8, 20)",8,20,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,272
"Tile(8, 21)",8,21,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,192
"Tile(8, 22)",8,22,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(8, 23)",8,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,16
"Tile(9, 0)",9,0,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,128
"Tile(9, 1)",9,1,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,160
"Tile(9, 2)",9,2,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,96
"Tile(9, 3)",9,3,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,96
"Tile(9, 4)",9,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,192,192
"Tile(9, 5)",9,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,192,208
"Tile(9, 6)",9,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,192,224
"Tile(9, 7)",9,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,176,272
"Tile(9, 8)",9,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,96
"Tile(9, 9)",9,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,112
"Tile(9, 10)",9,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,128
"Tile(9, 11)",9,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,160
"Tile(9, 12)",9,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,160
"Tile(9, 13)",9,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,256
"Tile(9, 14)",9,14,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,272
"Tile(9, 15)",9,15,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,288
"Tile(9, 16)",9,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,208
"Tile(9, 17)",9,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,448,80
"Tile(9, 18)",9,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,448,96
"Tile(9, 19)",9,19,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,256
"Tile(9, 20)",9,20,1,16,4,0,graphics/editor/FireTileSet.png,0,0,64,272
"Tile(9, 21)",9,21,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,192
"Tile(9, 22)",9,22,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(9, 23)",9,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,16
"Tile(10, 0)",10,0,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,128
"Tile(10, 1)",10,1,0,16,4,0,graphics/editor/FireTileSet.png,0,0,400,64
"Tile(10, 2)",10,2,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,96
"Tile(10, 3)",10,3,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,96
"Tile(10, 4)",10,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,208
"Tile(10, 5)",10,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,224
"Tile(10, 6)",10,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,240
"Tile(10, 7)",10,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,208
"Tile(10, 8)",10,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,96
"Tile(10, 9)",10,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,112
"Tile(10, 10)",10,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,128
"Tile(10, 11)",10,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,400,64
"Tile(10, 12)",10,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,400,64
"Tile(10, 13)",10,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,400,80
"Tile(10, 14)",10,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,400,96
"Tile(10, 15)",10,15,0,16,4,0,graphics/editor/FireTileSet.png,0,0,0,256
"Tile(10, 16)",10,16,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,272
"Tile(10, 17)",10,17,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,288
"Tile(10, 18)",10,18,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,304
"Tile(10, 19)",10,19,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,336
"Tile(10, 20)",10,20,1,16,4,0,graphics/editor/FireTileSet.png,0,0,80,272
"Tile(10, 21)",10,21,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,192
"Tile(10, 22)",10,22,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(10, 23)",10,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,16
"Tile(11, 0)",11,0,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,144
"Tile(11, 1)",11,1,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,80
"Tile(11, 2)",11,2,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,112
"Tile(11, 3)",11,3,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,128
"Tile(11, 4)",11,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,96
"Tile(11, 5)",11,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,208
"Tile(11, 6)",11,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,224
"Tile(11, 7)",11,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,240
"Tile(11, 8)",11,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,224
"Tile(11, 9)",11,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,240
"Tile(11, 10)",11,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,224
"Tile(11, 11)",11,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,224
"Tile(11, 12)",11,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,416,64
"Tile(11, 13)",11,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,416,80
"Tile(11, 14)",11,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,416,96
"Tile(11, 15)",11,15,0,16,4,0,graphics/editor/FireTileSet.png,0,0,416,112
"Tile(11, 16)",11,16,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,272
"Tile(11, 17)",11,17,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,288
"Tile(11, 18)",11,18,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,304
"Tile(11, 19)",11,19,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,336
"Tile(11, 20)",11,20,1,16,4,0,graphics/editor/FireTileSet.png,0,0,80,240
"Tile(11, 21)",11,21,2,16,4,0,graphics/editor/FireTileSet.png,0,0,224,144
"Tile(11, 22)",11,22,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,144
"Tile(11, 23)",11,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,224,160
"Tile(12, 0)",12,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,208,144
"Tile(12, 1)",12,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,64
"Tile(12, 2)",12,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,208,160
"Tile(12, 3)",12,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,32
"Tile(12, 4)",12,4,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,48
"Tile(12, 5)",12,5,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,64
