tileName,tileIndexX,tileIndexY,tileType,tileSize,tileScale,tileLayer,textureId,topTextureRectL,topTextureRectT,bottomTextureRectL,bottomTextureRectT
"Tile(4, 2)",4,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,48
"Tile(4, 3)",4,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,64
"Tile(4, 4)",4,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,80
"Tile(4, 5)",4,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,96
"Tile(4, 6)",4,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,96
"Tile(4, 7)",4,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,112
"Tile(4, 8)",4,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,128
"Tile(4, 9)",4,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,128
"Tile(4, 10)",4,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,144
"Tile(4, 11)",4,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,160
"Tile(4, 12)",4,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,112
"Tile(4, 13)",4,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,112
"Tile(4, 14)",4,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,144
"Tile(4, 15)",4,15,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,192
"Tile(5, 0)",5,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,128,16
"Tile(5, 1)",5,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,128,32
"Tile(5, 2)",5,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,128,48
"Tile(5, 3)",5,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,304,192
"Tile(5, 4)",5,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,304,208
"Tile(5, 5)",5,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,96
"Tile(5, 6)",5,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,112
"Tile(5, 7)",5,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,112
"Tile(5, 8)",5,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,128
"Tile(5, 9)",5,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,128
"Tile(5, 10)",5,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,144
"Tile(5, 11)",5,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,160
"Tile(5, 12)",5,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,96
"Tile(5, 13)",5,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,112
"Tile(5, 14)",5,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,128
"Tile(5, 15)",5,15,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,192
"Tile(6, 0)",6,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,144,16
"Tile(6, 1)",6,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,144,32
"Tile(6, 2)",6,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,144,48
"Tile(6, 3)",6,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,144,64
"Tile(6, 4)",6,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,80
"Tile(6, 5)",6,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,96
"Tile(6, 6)",6,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,112
"Tile(6, 7)",6,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,112
"Tile(6, 8)",6,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,128
"Tile(6, 9)",6,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,128
"Tile(6, 10)",6,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,144
"Tile(6, 11)",6,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,160
"Tile(6, 12)",6,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,96
"Tile(6, 13)",6,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,112
"Tile(6, 14)",6,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,128
"Tile(6, 15)",6,15,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,192
"Tile(7, 0)",7,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,16
"Tile(7, 1)",7,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,32
"Tile(7, 2)",7,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,48
"Tile(7, 3)",7,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,64
"Tile(7, 4)",7,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,80
"Tile(7, 5)",7,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,144
"Tile(7, 6)",7,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,96
"Tile(7, 7)",7,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,96
"Tile(7, 8)",7,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,112
"Tile(7, 9)",7,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,128
"Tile(7, 10)",7,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,144
"Tile(7, 11)",7,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,160
"Tile(7, 12)",7,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,96
"Tile(7, 13)",7,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,112
"Tile(7, 14)",7,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,128
"Tile(7, 15)",7,15,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,192
"Tile(8, 0)",8,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,16
"Tile(8, 1)",8,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,32
"Tile(8, 2)",8,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,48
"Tile(8, 3)",8,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,64
"Tile(8, 4)",8,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,80
"Tile(8, 5)",8,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,144
"Tile(8, 6)",8,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,96
"Tile(8, 7)",8,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,96
"Tile(8, 8)",8,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,112
"Tile(8, 9)",8,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,128
"Tile(8, 10)",8,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,144
"Tile(8, 11)",8,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,160
"Tile(8, 12)",8,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,96
"Tile(8, 13)",8,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,112
"Tile(8, 14)",8,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,128
"Tile(8, 15)",8,15,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,192
"Tile(9, 0)",9,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,272,0
"Tile(9, 1)",9,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,272,16
"Tile(9, 2)",9,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,272,32
"Tile(9, 3)",9,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,272,48
"Tile(9, 4)",9,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,272,64
"Tile(9, 5)",9,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,144,144
"Tile(9, 6)",9,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,144,96
"Tile(9, 7)",9,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,96
"Tile(9, 8)",9,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,112
"Tile(9, 9)",9,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,128
"Tile(9, 10)",9,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,144
"Tile(9, 11)",9,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,112
"Tile(9, 12)",9,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,96
"Tile(9, 13)",9,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,112
"Tile(9, 14)",9,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,128
"Tile(9, 15)",9,15,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,192
"Tile(10, 0)",10,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,16
"Tile(10, 1)",10,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,32
"Tile(10, 2)",10,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,48
"Tile(10, 3)",10,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,64
"Tile(10, 4)",10,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,80
"Tile(10, 5)",10,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,144
"Tile(10, 6)",10,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,96
"Tile(10, 7)",10,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,144,96
"Tile(10, 8)",10,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,112
"Tile(10, 9)",10,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,128
"Tile(10, 10)",10,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,144
"Tile(10, 11)",10,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,112
"Tile(10, 12)",10,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,144,96
"Tile(10, 13)",10,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,144,112
"Tile(10, 14)",10,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,144,128
"Tile(10, 15)",10,15,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,192
"Tile(11, 0)",11,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,16
"Tile(11, 1)",11,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,32
"Tile(11, 2)",11,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,48
"Tile(11, 3)",11,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,64
"Tile(11, 4)",11,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,80
"Tile(11, 5)",11,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,128
"Tile(11, 6)",11,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,96
"Tile(11, 7)",11,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,96
"Tile(11, 8)",11,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,112
"Tile(11, 9)",11,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,128
"Tile(11, 10)",11,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,144
"Tile(11, 11)",11,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,112
"Tile(11, 12)",11,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,96
"Tile(11, 13)",11,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,112
"Tile(11, 14)",11,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,176
"Tile(11, 15)",11,15,2,16,4,0,graphics/editor/FireTileSet.png,0,0,128,192
"Tile(12, 0)",12,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,16
"Tile(12, 1)",12,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,64
"Tile(12, 2)",12,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,208,160
"Tile(12, 3)",12,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,32
"Tile(12, 4)",12,4,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,48
"Tile(12, 5)",12,5,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,64
"Tile(12, 6)",12,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,80
"Tile(12, 7)",12,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,96
"Tile(12, 8)",12,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,112
"Tile(12, 9)",12,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,128
"Tile(12, 10)",12,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,144
"Tile(12, 11)",12,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,160
"Tile(12, 12)",12,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,96
"Tile(12, 13)",12,13,2,16,4,0,graphics/editor/FireTileSet.png,0,0,208,144
"Tile(12, 14)",12,14,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,144
"Tile(12, 15)",12,15,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,192
"Tile(13, 0)",13,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(13, 1)",13,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(13, 2)",13,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,16
"Tile(13, 3)",13,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,160,32
"Tile(13, 4)",13,4,2,16,4,0,graphics/editor/FireTileSet.png,0,0,160,48
"Tile(13, 5)",13,5,2,16,4,0,graphics/editor/FireTileSet.png,0,0,160,64
"Tile(13, 6)",13,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,80
"Tile(13, 7)",13,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,128
"Tile(13, 8)",13,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,96
"Tile(13, 9)",13,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,112
"Tile(13, 10)",13,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,128
"Tile(13, 11)",13,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,144
"Tile(13, 12)",13,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,160
"Tile(13, 13)",13,13,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,192
"Tile(13, 14)",13,14,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(13, 15)",13,15,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(14, 0)",14,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(14, 1)",14,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(14, 2)",14,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,16
"Tile(14, 3)",14,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,48
"Tile(14, 4)",14,4,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,64
"Tile(14, 5)",14,5,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,80
"Tile(14, 6)",14,6,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,96
"Tile(14, 7)",14,7,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,112
"Tile(14, 8)",14,8,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,128
"Tile(14, 9)",14,9,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,48
"Tile(14, 10)",14,10,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,64
"Tile(14, 11)",14,11,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,80
"Tile(14, 12)",14,12,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,96
"Tile(14, 13)",14,13,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,192
"Tile(14, 14)",14,14,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(14, 15)",14,15,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 0)",15,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 1)",15,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 2)",15,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 3)",15,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 4)",15,4,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 5)",15,5,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 6)",15,6,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 7)",15,7,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 8)",15,8,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 9)",15,9,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 10)",15,10,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 11)",15,11,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 12)",15,12,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 13)",15,13,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 14)",15,14,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
"Tile(15, 15)",15,15,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496
